budget_ratio,layer,mode,selected_tokens,selected_ratio,candidate_mass,gold_topk_recall,oracle_out_mse,oracle_out_cosine,selective_recompute_mse,selective_recompute_cosine
0.1,4,sender_received_block,64.0,0.125,0.5595199465751648,0.6192951202392578,0.0017790815472835675,0.8873338624835014,0.0017790815472835675,0.8873338624835014
0.1,4,uniform_block,64.0,0.125,0.45461228489875793,0.4945993423461914,0.003399817127501592,0.7634018734097481,0.003399816865567118,0.7634018734097481
0.1,8,random_block,64.0,0.125,0.12560626864433289,0.12538433074951172,0.014751662500202656,0.5230462923645973,0.015178440022282302,0.6594374254345894
0.1,8,random_token,51.0,0.099609375,0.09924746956676245,0.09949588775634766,0.01723120710812509,0.6945695132017136,0.01746883988380432,0.696041151881218
0.1,8,recent_block,64.0,0.125,0.011613797978498042,0.02223491668701172,0.016365061746910214,0.08785944804549217,0.014597416971810162,0.5852156355977058
0.1,8,recent_token,51.0,0.099609375,0.01065669092349708,0.0216522216796875,0.01606908510439098,0.07112330570816994,0.014192780363373458,0.585753507912159
0.1,8,sender_attn_block,64.0,0.125,0.5030945762991905,0.4658088684082031,0.007206698413938284,0.7900347337126732,0.007206698588561267,0.7900347337126732
0.1,8,sender_k_norm,45.0146484375,0.08791923522949219,0.1087396964430809,0.1685943603515625,0.01886499929241836,0.5517430901527405,0.018197876401245594,0.6502180024981499
0.1,8,sender_k_norm_block,64.0,0.125,0.38736894354224205,0.3304710388183594,0.010205819853581488,0.6747212409973145,0.01070106856059283,0.7063874006271362
0.1,8,sender_kxreceived,40.298828125,0.07870864868164062,0.1748661994934082,0.2548828125,0.014220308046787977,0.6151999235153198,0.01349674176890403,0.711485430598259
0.1,8,sender_kxreceived_block,64.0,0.125,0.5323836728930473,0.4427375793457031,0.006882413057610393,0.7406136691570282,0.006882413174025714,0.7406136691570282
0.1,8,sender_received,39.44140625,0.07703399658203125,0.18023531138896942,0.263519287109375,0.013890932546928525,0.6190590858459473,0.013147687772288918,0.7153498232364655
0.1,8,sender_received_block,64.0,0.125,0.5323836728930473,0.4427375793457031,0.006882413057610393,0.7406136691570282,0.006882413174025714,0.7406136691570282
0.1,8,uniform_block,64.0,0.125,0.45868247374892235,0.380462646484375,0.009429203462786973,0.6403719112277031,0.009429203229956329,0.6403719112277031
0.1,12,random_block,64.0,0.125,0.1255525927990675,0.1253795623779297,0.013101559248752892,0.5427483916282654,0.013062147540040314,0.6811171919107437
0.1,12,random_token,51.0,0.099609375,0.1001727543771267,0.09965896606445312,0.020188239635899663,0.6738033965229988,0.02042823634110391,0.6735569387674332
0.1,12,recent_block,64.0,0.125,0.008399546844884753,0.016506195068359375,0.015578302321955562,0.09258933179080486,0.013013298041187227,0.5881225988268852
0.1,12,recent_token,51.0,0.099609375,0.00705304805887863,0.015822410583496094,0.015875203302130103,0.07006336376070976,0.013090459629893303,0.5834377035498619
0.1,12,sender_attn_block,64.0,0.125,0.4765518493950367,0.47321033477783203,0.00636575638782233,0.8338266536593437,0.00636575638782233,0.8338266536593437
0.1,12,sender_k_norm,45.550537109375,0.08896589279174805,0.07964815944433212,0.1244659423828125,0.024193606805056334,0.5436070561408997,0.023570499382913113,0.6401873156428337
0.1,12,sender_k_norm_block,64.0,0.125,0.32778894156217575,0.31515979766845703,0.011198986205272377,0.7265185341238976,0.011335958261042833,0.7612868025898933
0.1,12,sender_kxreceived,48.337158203125,0.09440851211547852,0.17586994171142578,0.320037841796875,0.01643395470455289,0.6333893537521362,0.01568461675196886,0.7263248190283775
0.1,12,sender_kxreceived_block,64.0,0.125,0.5981021821498871,0.5265092849731445,0.004642499552574009,0.8032202944159508,0.004642499552574009,0.8032202869653702
0.1,12,sender_received,49.73046875,0.09712982177734375,0.18154630064964294,0.3248291015625,0.01664468739181757,0.6278467178344727,0.01588365319184959,0.7208521738648415
0.1,12,sender_received_block,64.0,0.125,0.5981021821498871,0.5265092849731445,0.004642499552574009,0.8032202944159508,0.004642499552574009,0.8032202869653702
0.1,12,uniform_block,64.0,0.125,0.5253153443336487,0.45499706268310547,0.0064006197499111295,0.7167203575372696,0.0064006197499111295,0.7167203575372696
0.1,15,random_block,64.0,0.125,0.12518535368144512,0.12489891052246094,0.04510177718475461,0.5728490725159645,0.0434050178155303,0.7388457581400871
0.1,15,random_token,51.0,0.099609375,0.09946845471858978,0.10013389587402344,0.07220641244202852,0.7077693343162537,0.07267155218869448,0.711069755256176
0.1,15,recent_block,64.0,0.125,0.008039292530156672,0.015093803405761719,0.04578704759478569,0.09013364091515541,0.03295503417029977,0.6498029977083206
0.1,15,recent_token,51.0,0.099609375,0.006532557948958129,0.014145851135253906,0.04696566238999367,0.0679227951914072,0.03344673104584217,0.6450507938861847
0.1,15,sender_attn_block,64.0,0.125,0.4461046978831291,0.42763423919677734,0.02313842438161373,0.8650984317064285,0.023138424148783088,0.8650984317064285
0.1,15,sender_k_norm,48.337158203125,0.09440851211547852,0.07922501116991043,0.0963592529296875,0.07913923729211092,0.5429303646087646,0.07590500172227621,0.6495838016271591
0.1,15,sender_k_norm_block,64.0,0.125,0.23384592309594154,0.20827388763427734,0.03972751135006547,0.719284176826477,0.04087076149880886,0.773051381111145
0.1,15,sender_kxreceived,48.873046875,0.09545516967773438,0.13917239010334015,0.21431732177734375,0.053240399807691574,0.6657532453536987,0.04979804577305913,0.7662952840328217
0.1,15,sender_kxreceived_block,64.0,0.125,0.5762704908847809,0.47688961029052734,0.010855159256607294,0.8430520817637444,0.010855159256607294,0.8430520817637444
0.1,15,sender_received,48.873046875,0.09545516967773438,0.14678630232810974,0.231048583984375,0.05315152741968632,0.6772328615188599,0.04963300656527281,0.777667261660099
0.1,15,sender_received_block,64.0,0.125,0.5762704908847809,0.47688961029052734,0.010855159256607294,0.8430520817637444,0.010855159256607294,0.8430520817637444
0.1,15,uniform_block,64.0,0.125,0.49876364320516586,0.40252208709716797,0.016655011335387826,0.7544532492756844,0.016655011335387826,0.7544532492756844
0.2,0,random_block,96.0,0.1875,0.18818266689777374,0.18797683715820312,0.00025419941448490135,0.757839098572731,0.00031900975591270253,0.8793097510933876
0.2,0,random_token,102.0,0.19921875,0.19850769452750683,0.19886493682861328,0.00034380791112198494,0.881329707801342,0.00035162332278559916,0.8824342712759972
0.2,0,recent_block,96.0,0.1875,0.017179806251078844,0.007860183715820312,0.00065586364507908,0.15986266545951366,0.0007762953973724507,0.6961179301142693
0.2,0,recent_token,102.0,0.19921875,0.01953997858799994,0.008250236511230469,0.0006555372165166773,0.16772903315722942,0.0007761543965898454,0.6955190300941467
0.2,0,sender_attn_block,96.0,0.1875,0.5452588051557541,0.6523914337158203,3.8261730423982954e-05,0.9729129001498222,3.8261730423982954e-05,0.972912922501564
0.2,0,sender_k_norm,79.204345703125,0.15469598770141602,0.13495022058486938,0.11211395263671875,0.0016994362958939746,0.3626837730407715,0.0017119110125349835,0.4627622738480568
0.2,0,sender_k_norm_block,96.0,0.1875,0.40662700310349464,0.49297523498535156,8.874132527125767e-05,0.8650803491473198,7.627304057677975e-05,0.93515245616436
0.2,0,sender_kxreceived,73.3095703125,0.14318275451660156,0.31186574697494507,0.5158767700195312,0.0003310266947664786,0.7788823843002319,0.0003380824527994264,0.8781016170978546
0.2,0,sender_kxreceived_block,96.0,0.1875,0.5576975792646408,0.7295627593994141,3.43373781106493e-05,0.9770700260996819,3.433737947489135e-05,0.9770700260996819
0.2,0,sender_received,75.453125,0.147369384765625,0.33599478006362915,0.5779876708984375,0.0002804133873723913,0.812541127204895,0.0002874691526812967,0.9117603078484535
0.2,0,sender_received_block,96.0,0.1875,0.5576975792646408,0.7295627593994141,3.43373781106493e-05,0.9770700260996819,3.433737947489135e-05,0.9770700260996819
0.2,0,uniform_block,96.0,0.1875,0.3818286657333374,0.4975461959838867,9.013035014504567e-05,0.951836533844471,9.013035469251918e-05,0.9518365934491158
0.2,4,random_block,96.0,0.1875,0.18814587406814098,0.18858051300048828,0.004850658995565027,0.7124600410461426,0.004945919499732554,0.8311481773853302
