candidate_budget,sender,receiver,sender_layer,receiver_layer,oracle_mass,gold_topk_recall,oracle_attn_l1,oracle_output_mse,oracle_output_cosine
64,qwen_sender,llama32_1b,15,15,0.2929917424917221,0.3357105255126953,1.4140165448188782,0.034939360804855824,0.8692607060074806
64,qwen_receiver,qwen_sender,0,0,0.39911922812461853,0.7041473388671875,1.2017614841461182,0.004036879166960716,0.7993773221969604
64,qwen_receiver,qwen_sender,4,4,0.4253278374671936,0.6628875732421875,1.1493443250656128,0.01662323996424675,0.8328014612197876
64,qwen_receiver,qwen_sender,8,8,0.5355240106582642,0.6605072021484375,0.9289519786834717,0.053849559277296066,0.9436273574829102
64,qwen_receiver,qwen_sender,12,12,0.6084829568862915,0.5550384521484375,0.7809327840805054,0.523248553276062,0.9622678756713867
64,qwen_receiver,qwen_sender,15,15,0.6828856468200684,0.6634368896484375,0.6342287659645081,0.35094916820526123,0.8998696804046631
64,qwen_receiver,llama32_1b,0,0,0.36568452045321465,0.34845924377441406,1.2686309069395065,0.00013308812049217522,0.9610373303294182
64,qwen_receiver,llama32_1b,4,4,0.3288111053407192,0.38024425506591797,1.342377781867981,0.003309500520117581,0.9177125170826912
64,qwen_receiver,llama32_1b,8,8,0.31226425617933273,0.356201171875,1.3754715621471405,0.008790709311142564,0.8418560326099396
64,qwen_receiver,llama32_1b,12,12,0.30525312200188637,0.39366817474365234,1.3894937932491302,0.011229266063310206,0.8309122174978256
64,qwen_receiver,llama32_1b,15,15,0.29530069231987,0.3347463607788086,1.40939861536026,0.036485412158071995,0.8839441165328026
64,llama32_1b,qwen_sender,0,0,0.3857976458966732,0.49474525451660156,1.2284046858549118,0.00020771397794305813,0.9800070226192474
64,llama32_1b,qwen_sender,4,4,0.382957611232996,0.3414592742919922,1.2340847849845886,0.0012861478462582454,0.9807674437761307
64,llama32_1b,qwen_sender,8,8,0.30986516922712326,0.30962371826171875,1.3440622389316559,2.321119725704193,0.8293245956301689
64,llama32_1b,qwen_sender,12,12,0.2715745158493519,0.3554420471191406,1.3006622195243835,18.43661117553711,0.7327147647738457
64,llama32_1b,qwen_sender,15,15,0.36800282821059227,0.3651866912841797,1.263994351029396,0.5782448872923851,0.793009027838707
64,llama32_1b,qwen_receiver,0,0,0.38516317680478096,0.4236717224121094,1.2296736687421799,0.00020762775420735124,0.981463611125946
64,llama32_1b,qwen_receiver,4,4,0.38382141292095184,0.3424339294433594,1.232357233762741,0.0025237880181521177,0.9759263694286346
64,llama32_1b,qwen_receiver,8,8,0.38462965562939644,0.3164710998535156,1.1324425488710403,5.468610048294067,0.7926199287176132
64,llama32_1b,qwen_receiver,12,12,0.281313169747591,0.31208038330078125,1.0707822889089584,80.80277824401855,0.5786395743489265
64,llama32_1b,qwen_receiver,15,15,0.4026745893061161,0.3984527587890625,1.0998935997486115,5.162223219871521,0.6278376877307892
128,qwen_sender,qwen_receiver,0,0,0.6190561056137085,0.8501739501953125,0.7618877291679382,0.001924729673191905,0.9051694869995117
128,qwen_sender,qwen_receiver,4,4,0.6821727156639099,0.841888427734375,0.635654628276825,0.007666539400815964,0.9383496642112732
128,qwen_sender,qwen_receiver,8,8,0.8260378837585449,0.816314697265625,0.34792423248291016,0.013655424118041992,0.9820191860198975
128,qwen_sender,qwen_receiver,12,12,0.9335202574729919,0.8210906982421875,0.1329594850540161,0.10571213811635971,0.9843261241912842
128,qwen_sender,qwen_receiver,15,15,0.8290024995803833,0.8246612548828125,0.33438169956207275,1.226604700088501,0.8909506797790527
128,qwen_sender,llama32_1b,0,0,0.5829358920454979,0.5714855194091797,0.8341282680630684,7.178887972258963e-05,0.9839086011052132
128,qwen_sender,llama32_1b,4,4,0.5264642462134361,0.5727176666259766,0.9470715075731277,0.0021541746391449124,0.9545715525746346
128,qwen_sender,llama32_1b,8,8,0.5858411490917206,0.5916852951049805,0.8283177316188812,0.004011322453152388,0.9161796569824219
128,qwen_sender,llama32_1b,12,12,0.6462463662028313,0.6240348815917969,0.7075073048472404,0.0036348126886878163,0.9247354716062546
128,qwen_sender,llama32_1b,15,15,0.48244210705161095,0.5244350433349609,1.0351157784461975,0.022080508526414633,0.9284093379974365
128,qwen_receiver,qwen_sender,0,0,0.6122804284095764,0.806884765625,0.7754391431808472,0.0019294079393148422,0.9042324423789978
128,qwen_receiver,qwen_sender,4,4,0.6305569410324097,0.8012237548828125,0.7388861775398254,0.0065885731019079685,0.9195094108581543
128,qwen_receiver,qwen_sender,8,8,0.7238541841506958,0.8321685791015625,0.552291750907898,0.02010863646864891,0.9713680148124695
128,qwen_receiver,qwen_sender,12,12,0.7357478141784668,0.724456787109375,0.5285043716430664,0.09832176566123962,0.983375072479248
128,qwen_receiver,qwen_sender,15,15,0.8338671922683716,0.8460845947265625,0.332265704870224,0.21785005927085876,0.9435154795646667
128,qwen_receiver,llama32_1b,0,0,0.5783822312951088,0.562495231628418,0.843235582113266,8.002445429156069e-05,0.9815386906266212
128,qwen_receiver,llama32_1b,4,4,0.5271605551242828,0.5730781555175781,0.9456788673996925,0.002056241675745696,0.9542476832866669
128,qwen_receiver,llama32_1b,8,8,0.5110235288739204,0.5469579696655273,0.9779530167579651,0.0054190411465242505,0.9049037769436836
128,qwen_receiver,llama32_1b,12,12,0.5577878952026367,0.6184091567993164,0.8844242841005325,0.005707451316993684,0.9077842384576797
128,qwen_receiver,llama32_1b,15,15,0.48676007986068726,0.5283966064453125,1.0264798402786255,0.022510767448693514,0.9355076923966408
128,llama32_1b,qwen_sender,0,0,0.5966681838035583,0.6927452087402344,0.8066636845469475,6.181384287629044e-05,0.9931233674287796
128,llama32_1b,qwen_sender,4,4,0.5943412929773331,0.5364418029785156,0.8113174065947533,0.0005185721965972334,0.9926567003130913
128,llama32_1b,qwen_sender,8,8,0.5119412913918495,0.5055580139160156,0.9574822783470154,1.227951094508171,0.9292489141225815
128,llama32_1b,qwen_sender,12,12,0.4599837586283684,0.5502967834472656,1.0103953778743744,9.224325895309448,0.87343879789114
128,llama32_1b,qwen_sender,15,15,0.5696615651249886,0.5679283142089844,0.8606768846511841,0.3731805421411991,0.8755189701914787
128,llama32_1b,qwen_receiver,0,0,0.5964144766330719,0.6281013488769531,0.8071710169315338,6.143524842627812e-05,0.9942043647170067
128,llama32_1b,qwen_receiver,4,4,0.5945567414164543,0.5332221984863281,0.8108865022659302,0.0010066575487144291,0.9901014715433121
128,llama32_1b,qwen_receiver,8,8,0.5701360180974007,0.49837493896484375,0.8161191865801811,2.5976586043834686,0.9129772782325745
128,llama32_1b,qwen_receiver,12,12,0.4440145418047905,0.4971637725830078,0.870291456580162,53.28634595870972,0.7993883937597275
128,llama32_1b,qwen_receiver,15,15,0.6085069179534912,0.6017665863037109,0.7498782202601433,3.4258169531822205,0.7538241967558861
